dialogue_id,intra_dialogue_id,target,question,answer,candidates,candidates_scores,p_distribuition
47,0,nectarine,Is the item a type of fruit?,Yes.,"[{'nectarine', 'tomato'}, {'nectarine', 'tomato'}, {'nectarine', 'tomato', 'prune'}, {'nectarine', 'tomato', 'prune'}, {'nectarine', 'tomato'}, {'nectarine', 'tomato', 'prune'}, {'nectarine', 'tomato', 'prune'}, {'nectarine', 'tomato'}, {'nectarine', 'tomato'}, {'nectarine', 'tomato', 'prune'}, {'nectarine', 'tomato'}, {'nectarine', 'tomato', 'prune'}, {'nectarine', 'tomato', 'prune'}, {'nectarine', 'tomato', 'prune'}, {'nectarine', 'tomato', 'prune'}, {'nectarine', 'tomato', 'prune'}, {'nectarine', 'tomato'}, {'nectarine', 'tomato'}, {'nectarine', 'tomato', 'prune'}, {'nectarine', 'tomato', 'prune'}]","{'nectarine': 7.999999999999998, 'tomato': 7.999999999999998, 'prune': 4.0}","{'nectarine': 0.4, 'tomato': 0.4, 'prune': 0.2}"
47,1,nectarine,Is the item a type of citrus fruit?,No.,"[{'nectarine', 'rhubarb', 'tomato', 'prune'}, {'nectarine', 'rhubarb', 'tomato', 'prune'}, {'nectarine', 'rhubarb', 'tomato', 'prune'}, {'nectarine', 'rhubarb', 'tomato', 'prune'}, {'nectarine', 'rhubarb', 'tomato', 'prune'}, {'nectarine', 'rhubarb', 'tomato', 'prune'}, {'rhubarb', 'prune'}, {'nectarine', 'rhubarb', 'tomato', 'prune'}, {'nectarine', 'rhubarb', 'tomato', 'prune'}, {'peacock', 'falcon', 'prune', 'hawk', 'rhubarb', 'budgie'}, {'nectarine', 'rhubarb', 'tomato', 'prune'}, {'nectarine', 'rhubarb', 'tomato', 'prune'}, {'nectarine', 'rhubarb', 'tomato', 'prune'}, {'nectarine', 'rhubarb', 'tomato', 'prune'}, {'nectarine', 'rhubarb', 'tomato', 'prune'}, {'nectarine', 'rhubarb', 'tomato', 'prune'}, {'nectarine', 'rhubarb', 'tomato', 'prune'}, {'nectarine', 'rhubarb', 'tomato', 'prune'}, {'nectarine', 'rhubarb', 'tomato', 'prune'}, {'nectarine', 'rhubarb', 'tomato', 'prune'}]","{'nectarine': 4.5, 'rhubarb': 5.166666666666666, 'tomato': 4.5, 'prune': 5.166666666666666, 'peacock': 0.16666666666666666, 'falcon': 0.16666666666666666, 'hawk': 0.16666666666666666, 'budgie': 0.16666666666666666}","{'nectarine': 0.225, 'rhubarb': 0.2583, 'tomato': 0.225, 'prune': 0.2583, 'peacock': 0.0083, 'falcon': 0.0083, 'hawk': 0.0083, 'budgie': 0.0083}"
47,2,nectarine,Is the item a type of stone fruit?,Yes.,"[{'nectarine', 'prune'}, {'nectarine', 'prune'}, {'nectarine', 'tomato', 'prune'}, {'nectarine', 'tomato', 'prune'}, {'nectarine', 'prune'}, {'nectarine', 'prune'}, {'nectarine', 'rhubarb', 'tomato', 'prune'}, {'nectarine', 'tomato', 'prune'}, {'nectarine', 'prune'}, {'nectarine', 'prune'}, {'nectarine', 'prune'}, {'nectarine', 'prune'}, {'nectarine', 'tomato', 'rhubarb'}, {'nectarine'}, {'nectarine', 'prune'}, {'nectarine', 'prune'}, {'nectarine', 'prune'}, {'nectarine', 'prune'}, {'nectarine', 'prune'}, {'nectarine', 'prune'}]","{'nectarine': 9.583333333333332, 'prune': 8.25, 'tomato': 1.5833333333333333, 'rhubarb': 0.5833333333333333}","{'nectarine': 0.4792, 'prune': 0.4125, 'tomato': 0.0792, 'rhubarb': 0.0292}"
47,3,nectarine,Is the item typically red or orange in color?,Yes.,"[{'nectarine', 'tomato', 'prune'}, {'nectarine', 'tomato'}, {'nectarine', 'rhubarb', 'tomato'}, {'nectarine', 'prune'}, {'nectarine', 'tomato', 'prune'}, {'nectarine'}, {'nectarine'}, {'nectarine', 'tomato', 'prune'}, {'nectarine', 'prune'}, {'nectarine', 'prune'}, {'nectarine', 'prune'}, {'nectarine'}, {'nectarine', 'rhubarb', 'tomato', 'prune'}, {'nectarine'}, {'nectarine', 'tomato', 'prune'}, {'nectarine', 'rhubarb'}, {'nectarine', 'tomato'}, {'nectarine', 'prune'}, {'nectarine', 'rhubarb', 'tomato'}, {'nectarine', 'tomato'}]","{'nectarine': 10.75, 'tomato': 3.75, 'prune': 4.083333333333334, 'rhubarb': 1.4166666666666665}","{'nectarine': 0.5375, 'tomato': 0.1875, 'prune': 0.2042, 'rhubarb': 0.0708}"
47,4,nectarine,"Is the item typically smaller in size, like a cherry or plum?",No.,"[{'nectarine', 'tomato'}, {'tomato'}, {'prune'}, {'nectarine', 'tomato'}, {'nectarine', 'tomato'}, {'nectarine', 'prune'}, {'nectarine', 'prune'}, {'nectarine'}, {'nectarine', 'tomato'}, {'nectarine'}, {'nectarine', 'tomato'}, {'nectarine', 'prune'}, {'nectarine'}, {'nectarine'}, {'prune'}, {'nectarine', 'tomato'}, {'nectarine', 'tomato'}, {'nectarine', 'prune'}, {'nectarine', 'prune'}, {'nectarine', 'tomato'}]","{'nectarine': 10.5, 'tomato': 5.0, 'prune': 4.5}","{'nectarine': 0.525, 'tomato': 0.25, 'prune': 0.225}"
47,5,nectarine,"Is the item typically larger in size, like a peach or nectarine?",Yes.,"[{'nectarine'}, {'nectarine'}, {'nectarine', 'tomato'}, {'nectarine'}, {'nectarine'}, {'nectarine', 'peach'}, {'nectarine', 'peach', 'plum', 'tomato'}, {'nectarine', 'peach', 'plum', 'tomato'}, {'nectarine', 'peach'}, {'nectarine', 'prune'}, {'nectarine', 'prune'}, {'nectarine'}, {'nectarine'}, {'nectarine', 'tomato'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'peach', 'plum'}, {'nectarine', 'peach', 'tomato'}, {'nectarine'}]","{'nectarine': 13.833333333333334, 'tomato': 1.8333333333333333, 'peach': 2.3333333333333335, 'plum': 1.0, 'prune': 1.0}","{'nectarine': 0.6917, 'tomato': 0.0917, 'peach': 0.1167, 'plum': 0.05, 'prune': 0.05}"
47,6,nectarine,Is the item a nectarine?,Yes! That's correct.,"[{'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}, {'nectarine'}]",{'nectarine': 20.0},{'nectarine': 1.0}
48,0,crow,Is the item you have a vegetable?,No.,"[{'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'mushroom', 'chickadee', 'crow', 'buzzard', 'starling'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'mushroom', 'chickadee', 'crow', 'buzzard', 'starling'}, {'mushroom', 'chickadee', 'crow', 'buzzard', 'starling'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'mushroom', 'chickadee', 'crow', 'buzzard', 'starling'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'mushroom', 'chickadee', 'crow', 'buzzard', 'starling'}, {'mushroom', 'chickadee', 'crow', 'buzzard', 'starling'}]","{'chickadee': 4.700000000000001, 'starling': 4.700000000000001, 'buzzard': 4.700000000000001, 'crow': 4.700000000000001, 'mushroom': 1.2}","{'chickadee': 0.235, 'starling': 0.235, 'buzzard': 0.235, 'crow': 0.235, 'mushroom': 0.06}"
48,1,crow,Is the item you have a bird?,Yes.,"[{'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}]","{'chickadee': 5.0, 'starling': 5.0, 'buzzard': 5.0, 'crow': 5.0}","{'chickadee': 0.25, 'starling': 0.25, 'buzzard': 0.25, 'crow': 0.25}"
48,2,crow,Is the item you have a type of songbird?,No.,"[{'chickadee', 'starling', 'buzzard', 'crow'}, {'buzzard', 'crow'}, {'buzzard', 'crow'}, {'buzzard', 'crow'}, {'buzzard', 'crow'}, {'chickadee', 'starling'}, {'buzzard', 'crow'}, {'chickadee', 'starling', 'crow'}, {'buzzard', 'crow'}, {'buzzard', 'crow'}, {'buzzard', 'crow'}, {'buzzard', 'crow'}, {'buzzard', 'crow'}, {'buzzard', 'crow'}, {'buzzard', 'crow'}, {'buzzard', 'crow'}, {'buzzard', 'crow'}, {'buzzard', 'crow'}, {'buzzard', 'crow'}, {'buzzard', 'crow'}]","{'chickadee': 1.0833333333333333, 'starling': 1.0833333333333333, 'buzzard': 8.75, 'crow': 9.083333333333334}","{'chickadee': 0.0542, 'starling': 0.0542, 'buzzard': 0.4375, 'crow': 0.4542}"
48,3,crow,Is the item you have a type of bird of prey?,No.,"[{'chickadee', 'starling', 'crow'}, {'chickadee', 'starling', 'crow'}, {'chickadee', 'starling', 'crow'}, {'chickadee', 'starling', 'crow'}, {'chickadee', 'starling', 'crow'}, {'chickadee', 'starling', 'crow'}, {'chickadee', 'starling', 'crow'}, {'chickadee', 'starling', 'crow'}, {'chickadee', 'starling', 'crow'}, {'chickadee', 'starling', 'crow'}, {'crow'}, {'chickadee', 'starling', 'crow'}, {'chickadee', 'starling', 'crow'}, {'chickadee', 'starling', 'crow'}, {'chickadee', 'starling', 'crow'}, {'chickadee', 'starling', 'crow'}, {'chickadee', 'starling', 'crow'}, {'chickadee', 'starling', 'crow'}, {'chickadee', 'starling', 'crow'}, {'chickadee', 'starling', 'crow'}]","{'chickadee': 6.333333333333331, 'starling': 6.333333333333331, 'crow': 7.333333333333331}","{'chickadee': 0.3167, 'starling': 0.3167, 'crow': 0.3667}"
48,4,crow,Is the item you have a type of scavenger bird?,Yes.,"[{'chickadee', 'starling', 'crow'}, {'crow'}, {'chickadee', 'starling', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'crow'}, {'crow'}, {'chickadee', 'starling', 'crow'}, {'crow'}, {'chickadee', 'starling', 'crow'}, {'chickadee', 'starling', 'buzzard', 'crow'}, {'chickadee', 'starling', 'crow'}, {'crow'}, {'buzzard', 'crow'}, {'chickadee', 'starling', 'crow'}, {'crow'}, {'chickadee', 'starling', 'crow'}, {'chickadee', 'starling', 'crow'}, {'crow'}, {'crow'}, {'chickadee', 'starling'}]","{'chickadee': 3.666666666666667, 'starling': 3.666666666666667, 'crow': 11.666666666666668, 'buzzard': 1.0}","{'chickadee': 0.1833, 'starling': 0.1833, 'crow': 0.5833, 'buzzard': 0.05}"
48,5,crow,Is the item you have a type of crow?,Yes! That's correct.,"[{'crow'}, {'crow'}, {'crow'}, {'crow'}, {'crow'}, {'crow'}, {'crow'}, {'chickadee', 'starling'}, {'crow'}, {'crow'}, {'crow'}, {'crow'}, {'crow'}, {'crow'}, {'crow'}, {'crow'}, {'crow'}, {'crow'}, {'crow'}, {'crow'}]","{'crow': 19.0, 'chickadee': 0.5, 'starling': 0.5}","{'crow': 0.95, 'chickadee': 0.025, 'starling': 0.025}"
49,0,blackbird,Is the item you're thinking of an animal?,Yes.,"[{'blackbird', 'chicken', 'buzzard', 'budgie'}, {'blackbird', 'chicken'}, {'blackbird', 'chicken'}, {'blackbird', 'chicken'}, {'blackbird', 'chicken'}, {'blackbird', 'chicken'}, {'blackbird', 'chicken', 'buzzard', 'budgie'}, {'blackbird', 'chicken'}, {'blackbird', 'chicken'}, {'blackbird', 'chicken'}, {'blackbird', 'chicken', 'buzzard', 'budgie'}, {'blackbird', 'chicken', 'buzzard', 'budgie'}, {'chicken'}, {'blackbird', 'chicken', 'buzzard', 'budgie'}, {'blackbird', 'chicken'}, {'blackbird', 'chicken'}, {'blackbird', 'chicken'}, {'blackbird', 'chicken'}, {'blackbird', 'chicken', 'buzzard', 'budgie'}, {'blackbird', 'chicken'}]","{'blackbird': 8.0, 'chicken': 9.0, 'buzzard': 1.5, 'budgie': 1.5}","{'blackbird': 0.4, 'chicken': 0.45, 'buzzard': 0.075, 'budgie': 0.075}"
49,1,blackbird,Does the item you're thinking of have wings?,Yes.,"[{'blackbird', 'chicken', 'buzzard', 'budgie'}, {'blackbird', 'chicken', 'buzzard', 'budgie'}, {'blackbird', 'chicken', 'buzzard', 'budgie'}, {'blackbird', 'chicken', 'buzzard', 'budgie'}, {'blackbird', 'chicken', 'buzzard', 'budgie'}, {'blackbird', 'chicken', 'buzzard', 'budgie'}, {'blackbird', 'chicken', 'buzzard', 'budgie'}, {'blackbird', 'chicken', 'buzzard', 'budgie'}, {'blackbird', 'chicken', 'buzzard', 'budgie'}, {'blackbird', 'chicken', 'buzzard', 'budgie'}, {'blackbird', 'chicken', 'buzzard', 'budgie'}, {'blackbird', 'chicken', 'buzzard', 'budgie'}, {'blackbird', 'chicken', 'buzzard', 'budgie'}, {'blackbird', 'chicken', 'buzzard', 'budgie'}, {'blackbird', 'chicken', 'buzzard', 'budgie'}, {'blackbird', 'chicken', 'buzzard', 'budgie'}, {'blackbird', 'chicken', 'buzzard', 'budgie'}, {'blackbird', 'chicken', 'buzzard', 'budgie'}, {'blackbird', 'chicken', 'buzzard', 'budgie'}, {'blackbird', 'chicken', 'buzzard', 'budgie'}]","{'blackbird': 5.0, 'chicken': 5.0, 'buzzard': 5.0, 'budgie': 5.0}","{'blackbird': 0.25, 'chicken': 0.25, 'buzzard': 0.25, 'budgie': 0.25}"
49,2,blackbird,Is the item you're thinking of a bird?,Yes.,"[{'blackbird', 'buzzard', 'budgie'}, {'mushroom', 'cauliflower', 'blackbird', 'potato', 'buzzard', 'budgie'}, {'blackbird', 'buzzard', 'budgie'}, {'blackbird', 'buzzard', 'budgie'}, {'blackbird', 'chicken', 'buzzard', 'budgie'}, {'blackbird', 'buzzard', 'budgie'}, {'mushroom', 'cauliflower', 'budgie', 'cucumber', 'chicken', 'blackbird', 'potato', 'buzzard'}, {'mushroom', 'cauliflower', 'budgie', 'cucumber', 'chicken', 'blackbird', 'potato', 'buzzard'}, {'chicken', 'blackbird', 'buzzard', 'budgie'}, {'chicken', 'blackbird', 'buzzard', 'budgie'}, {'mushroom', 'budgie', 'chicken', 'blackbird', 'buzzard'}, {'mushroom', 'cauliflower', 'budgie', 'cucumber', 'chicken', 'blackbird', 'potato', 'buzzard'}, {'blackbird', 'buzzard'}, {'mushroom', 'chicken', 'cauliflower', 'blackbird', 'potato', 'buzzard', 'budgie', 'cucumber'}, {'blackbird', 'chicken', 'buzzard', 'budgie'}, {'blackbird', 'chicken', 'buzzard', 'budgie'}, {'mushroom', 'budgie', 'chicken', 'blackbird', 'buzzard'}, {'blackbird', 'chicken', 'buzzard', 'budgie'}, {'mushroom', 'chicken', 'cauliflower', 'blackbird', 'potato', 'buzzard', 'budgie'}, {'mushroom', 'cauliflower', 'blackbird', 'potato', 'buzzard', 'budgie'}]","{'blackbird': 4.7095238095238106, 'buzzard': 4.7095238095238106, 'budgie': 4.2095238095238106, 'mushroom': 1.3761904761904762, 'cauliflower': 0.9761904761904762, 'potato': 0.9761904761904762, 'chicken': 2.5428571428571427, 'cucumber': 0.5}","{'blackbird': 0.2355, 'buzzard': 0.2355, 'budgie': 0.2105, 'mushroom': 0.0688, 'cauliflower': 0.0488, 'potato': 0.0488, 'chicken': 0.1271, 'cucumber': 0.025}"
49,3,blackbird,Is the item you're thinking of a blackbird?,Yes! That's correct.,"[{'blackbird'}, {'blackbird'}, {'blackbird'}, {'blackbird'}, {'blackbird'}, {'blackbird'}, {'blackbird'}, {'blackbird'}, {'blackbird'}, {'blackbird'}, {'blackbird'}, {'blackbird'}, {'blackbird'}, {'blackbird'}, {'blackbird'}, {'blackbird'}, {'blackbird'}, {'blackbird'}, {'blackbird'}, {'blackbird'}]",{'blackbird': 20.0},{'blackbird': 1.0}
50,0,parakeet,Is your item an animal?,Yes.,"[{'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}]","{'rooster': 5.0, 'parakeet': 5.0, 'duck': 5.0, 'crow': 5.0}","{'rooster': 0.25, 'parakeet': 0.25, 'duck': 0.25, 'crow': 0.25}"
50,1,parakeet,Is your item a bird?,Yes.,"[{'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}]","{'rooster': 5.0, 'parakeet': 5.0, 'duck': 5.0, 'crow': 5.0}","{'rooster': 0.25, 'parakeet': 0.25, 'duck': 0.25, 'crow': 0.25}"
50,2,parakeet,Does your item have feathers?,Yes.,"[{'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}, {'rooster', 'parakeet', 'duck', 'crow'}]","{'rooster': 5.25, 'parakeet': 5.25, 'duck': 4.75, 'crow': 4.75}","{'rooster': 0.2625, 'parakeet': 0.2625, 'duck': 0.2375, 'crow': 0.2375}"
50,3,parakeet,Does your item make a distinct sound in the morning?,Yes.,"[{'rooster', 'parakeet'}, {'rooster', 'parakeet'}, {'rooster', 'parakeet'}, {'rooster', 'parakeet'}, {'rooster', 'parakeet'}, {'rooster', 'parakeet'}, {'rooster', 'parakeet'}, {'rooster', 'parakeet'}, {'rooster', 'parakeet'}, {'rooster', 'parakeet'}, {'rooster', 'parakeet'}, {'rooster', 'parakeet'}, {'rooster', 'parakeet'}, {'rooster', 'parakeet'}, {'rooster', 'parakeet'}, {'rooster', 'parakeet'}, {'rooster', 'parakeet'}, {'rooster', 'parakeet'}, {'rooster', 'parakeet'}, {'rooster', 'parakeet'}]","{'rooster': 10.0, 'parakeet': 10.0}","{'rooster': 0.5, 'parakeet': 0.5}"
50,4,parakeet,Is your item a rooster?,No.,"[{'parakeet', 'duck', 'crow'}, {'parakeet', 'duck'}, {'parakeet', 'duck'}, {'parakeet', 'duck'}, {'crow'}, {'duck', 'crow'}, {'duck', 'crow'}, {'parakeet', 'duck'}, {'crow', 'parakeet', 'duck'}, {'parakeet', 'duck'}, {'parakeet', 'duck', 'crow'}, {'crow'}, {'parakeet', 'duck', 'crow'}, {'duck', 'crow'}, {'parakeet', 'duck'}, {'parakeet', 'duck', 'crow'}, {'crow'}, {'parakeet', 'duck'}, {'duck'}, {'duck', 'crow'}]","{'parakeet': 5.166666666666667, 'duck': 8.166666666666664, 'crow': 6.666666666666666}","{'parakeet': 0.2583, 'duck': 0.4083, 'crow': 0.3333}"
50,5,parakeet,Is your item a duck?,No.,"[{'parakeet', 'crow'}, {'parakeet', 'crow'}, {'parakeet', 'crow'}, {'parakeet', 'crow'}, {'parakeet', 'crow'}, {'parakeet', 'crow'}, {'parakeet', 'crow'}, {'parakeet', 'crow'}, {'parakeet', 'crow'}, {'parakeet', 'crow'}, {'parakeet', 'crow'}, {'parakeet', 'crow'}, {'parakeet', 'crow'}, {'parakeet', 'crow'}, {'parakeet', 'crow'}, {'parakeet', 'crow'}, {'parakeet', 'crow'}, {'parakeet', 'crow'}, {'parakeet', 'crow'}, {'parakeet', 'crow'}]","{'parakeet': 10.0, 'crow': 10.0}","{'parakeet': 0.5, 'crow': 0.5}"
50,6,parakeet,Is your item a parakeet?,Yes! That's correct.,"[{'parakeet'}, {'parakeet'}, {'parakeet'}, {'parakeet'}, {'parakeet'}, {'parakeet'}, {'parakeet'}, {'parakeet'}, {'parakeet'}, {'parakeet'}, {'parakeet'}, {'parakeet'}, {'parakeet'}, {'parakeet'}, {'parakeet'}, {'parakeet'}, {'beets', 'onions', 'crow', 'pickle', 'duck', 'rooster', 'cucumber', 'parakeet'}, {'parakeet'}, {'parakeet'}, {'parakeet'}]","{'parakeet': 19.125, 'beets': 0.125, 'onions': 0.125, 'crow': 0.125, 'pickle': 0.125, 'duck': 0.125, 'rooster': 0.125, 'cucumber': 0.125}","{'parakeet': 0.9563, 'beets': 0.0063, 'onions': 0.0063, 'crow': 0.0063, 'pickle': 0.0063, 'duck': 0.0063, 'rooster': 0.0063, 'cucumber': 0.0063}"
51,0,potato,Is the item you have an animal?,No.,"[{'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'potato', 'onions'}]","{'mushroom': 5.083333333333333, 'peas': 4.75, 'potato': 5.083333333333333, 'onions': 5.083333333333333}","{'mushroom': 0.2542, 'peas': 0.2375, 'potato': 0.2542, 'onions': 0.2542}"
51,1,potato,Is the item you have a plant?,Yes.,"[{'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}]","{'mushroom': 5.083333333333333, 'peas': 5.083333333333333, 'potato': 4.75, 'onions': 5.083333333333333}","{'mushroom': 0.2542, 'peas': 0.2542, 'potato': 0.2375, 'onions': 0.2542}"
51,2,potato,Is the item you have a type of flowering plant?,No.,"[{'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'peas', 'potato', 'onions'}, {'mushroom', 'onions'}, {'mushroom', 'potato'}, {'mushroom', 'peas', 'potato', 'onions'}]","{'mushroom': 5.666666666666666, 'peas': 4.666666666666666, 'potato': 4.5, 'onions': 5.166666666666666}","{'mushroom': 0.2833, 'peas': 0.2333, 'potato': 0.225, 'onions': 0.2583}"
